DATE,OPEN,MAX,MIN,CLOSE,CLASS,2,42,45,48,68,75,88,139,171,172,179,187,218,221,223,231,237,date.year,date.month,date.day-of-month,date.day-of-week
2/25/16,193.73,195.55,192.83,195.54,1,-2.51,-0.05,3.3265,1.8349,0.9,22.18,1.37,0.97,0.64,L,1.1,21.61,86.4123,14.67,7.2388,142546359927,0.9167,16,2,25,4
2/26/16,196.57,196.68,194.9,195.09,1,-2.57,-0.05,3.1718,1.8387,0.91,22.38,0.9,0.98,0.64,L,0.98,21.61,89.8092,15.27,7.4591,143752795122,2.0411,16,2,26,5
2/29/16,195.11,196.23,193.33,193.56,1,-2.62,-0.05,3.1446,1.8427,0.92,22.63,0.89,0.98,0.64,L,0.96,21.61,92.3569,15.88,6.6901,143524605730,1.3383,16,2,29,1
3/1/16,195.01,198.21,194.45,198.11,1,-2.66,-0.05,3.2952,1.8473,0.87,21.48,1.65,0.95,0.63,L,1.03,21.61,94.2677,17.09,8.905,145864546910,3.4317,16,3,1,2
3/2/16,197.74,199.06,197.25,199.0,1,-2.7,-0.05,3.1467,1.8521,0.86,21.38,1.52,0.95,0.63,L,0.96,21.61,95.7008,18.51,9.2098,149038887004,6.1872,16,3,2,3
3/3/16,198.79,199.8,198.11,199.78,1,-2.73,-0.05,3.001,1.8567,0.86,20.88,1.71,0.94,0.62,L,0.94,21.61,96.7756,20.25,10.323,152212806108,8.24,16,3,3,4
3/4/16,200.01,201.35,199.03,200.43,1,-2.75,-0.05,2.9329,1.862,0.86,21.18,1.44,0.95,0.61,L,0.93,21.61,97.5817,22.08,10.1611,155205473252,9.3185,16,3,4,5
3/7/16,199.34,201.07,199.25,200.59,1,-2.77,-0.05,2.8216,1.8659,0.87,21.03,1.69,0.94,0.61,L,0.88,21.61,98.1863,24.02,10.1303,157491497089,9.9989,16,3,7,1
3/8/16,199.32,199.92,198.21,198.4,1,-2.78,-0.05,2.7774,1.8681,0.89,21.56,1.17,0.96,0.6,L,0.85,21.61,96.2226,24.83,5.9679,154365706314,4.799,16,3,8,2
3/9/16,199.36,199.79,198.43,199.38,1,-2.78,-0.05,2.6387,1.8707,0.88,21.33,1.52,0.94,0.59,L,0.85,21.61,96.6438,25.93,6.8116,155664347546,5.3553,16,3,9,3
3/10/16,199.96,201.07,197.38,199.54,1,-2.78,-0.05,2.7438,1.8714,0.87,21.23,1.68,0.94,0.59,L,0.81,21.61,96.2668,26.66,4.8391,155624162971,4.142,16,3,10,4
3/11/16,201.26,202.81,199.52,202.76,1,-2.78,-0.05,2.7984,1.871,0.85,20.78,2.12,0.92,0.58,L,0.88,21.61,97.2001,27.89,7.112,158379271176,6.5504,16,3,11,5
3/14/16,202.16,203.04,201.77,202.5,1,-2.76,-0.05,2.6456,1.8684,0.87,20.57,2.25,0.92,0.57,L,0.82,21.61,97.3079,28.8,5.1602,157566269576,3.9837,16,3,14,1
3/15/16,201.36,202.53,201.05,202.17,1,-2.75,-0.05,2.529,1.8638,0.87,20.88,1.97,0.91,0.57,L,0.6,21.61,94.6387,28.76,1.7278,155723416701,0.3414,16,3,15,2
3/16/16,201.6,203.82,201.55,203.34,1,-2.72,-0.05,2.5031,1.8585,0.81,20.94,0.74,0.92,0.56,L,0.6,21.61,95.979,29.28,4.1468,157650865879,2.235,16,3,16,3
3/17/16,203.24,205.23,202.77,204.63,1,-2.69,-0.05,2.4988,1.8533,0.8,20.66,1.0,0.91,0.55,L,0.62,21.61,96.9843,30.24,6.0494,160160942508,4.2274,16,3,17,4
3/18/16,204.17,204.78,203.8,204.38,1,-2.65,-0.05,2.3469,1.8473,0.78,20.71,0.65,0.91,0.55,L,0.63,21.61,97.7382,31.29,5.8523,161385939014,4.0921,16,3,18,5
3/21/16,204.07,204.94,203.8,204.67,1,-2.61,-0.05,2.2262,1.8407,0.78,20.4,0.91,0.9,0.54,L,0.63,21.61,98.3036,32.27,4.5884,161610873735,3.3173,16,3,21,1
3/22/16,203.76,205.23,203.57,204.56,1,-2.57,-0.05,2.1696,1.8365,0.8,20.38,0.76,0.9,0.53,L,0.49,21.61,98.4002,33.06,3.1703,161044168100,1.4596,16,3,22,2
3/23/16,204.11,204.33,203.01,203.21,1,-2.52,-0.05,2.1077,1.832,0.82,20.93,0.49,0.92,0.52,L,0.56,21.61,95.5552,32.82,-0.1141,158515356220,-2.7883,16,3,23,3
3/24/16,202.0,203.16,201.74,203.12,1,-2.46,-0.05,2.0439,1.8268,0.81,21.14,0.48,0.92,0.51,L,0.56,21.61,93.1459,32.62,-0.477,158975180623,-2.2311,16,3,24,4
3/28/16,203.61,203.86,202.71,203.24,1,-2.41,-0.05,1.9545,1.8218,0.83,20.68,0.75,0.91,0.5,L,0.34,21.61,92.1487,32.6,-0.1853,159000073043,-2.3804,16,3,28,1
3/29/16,202.76,205.25,202.4,205.12,1,-2.35,-0.05,2.0441,1.8154,0.8,20.08,1.03,0.89,0.49,L,0.42,21.61,94.1116,33.18,2.2531,160586554646,-0.4473,16,3,29,2
3/30/16,206.3,206.87,205.59,206.02,1,-2.29,-0.04,2.0146,1.8062,0.8,19.78,1.05,0.88,0.48,L,0.41,21.61,95.5837,33.94,2.6882,161729888052,0.714,16,3,30,3
3/31/16,205.91,206.41,205.33,205.52,1,-2.22,-0.04,1.9212,1.7949,0.82,19.83,1.05,0.89,0.48,L,0.41,21.61,96.6878,34.75,2.2765,161827522776,0.2375,16,3,31,4
4/1/16,204.35,207.14,203.98,206.92,1,-2.15,-0.04,2.0451,1.7819,0.79,19.48,1.07,0.88,0.47,L,0.42,21.61,97.1038,35.39,1.2305,162000470951,-0.0713,16,4,1,5
4/4/16,206.83,207.07,205.89,206.25,1,-2.08,-0.04,1.9586,1.7683,0.82,19.78,1.05,0.89,0.46,L,0.43,21.61,92.4143,34.88,-1.757,160348286607,-2.951,16,4,4,1
4/5/16,204.67,206.26,203.89,204.19,1,-2.01,-0.04,1.9997,1.7552,0.84,20.23,0.76,0.91,0.45,L,0.53,21.61,84.662,33.59,-3.9601,158999149174,-4.6563,16,4,5,2
4/6/16,204.19,206.49,203.98,206.42,1,-1.94,-0.04,2.0507,1.7425,0.82,19.73,1.32,0.88,0.45,L,0.61,21.61,84.1675,33.04,-1.4409,161040268417,-1.6981,16,4,6,3
4/7/16,205.14,205.56,203.09,203.95,1,-1.86,-0.04,2.1787,1.7295,0.86,20.68,0.75,0.91,0.44,L,0.68,21.61,76.8299,31.52,-4.358,158926246585,-4.7285,16,4,7,4
4/8/16,205.34,205.85,203.87,204.5,1,-1.78,-0.04,2.1588,1.7176,0.84,20.51,1.01,0.9,0.44,L,0.69,21.61,77.3785,30.75,-1.7152,160468020823,-2.1738,16,4,8,5
4/11/16,205.25,206.07,203.91,204.02,1,-1.71,-0.04,2.1589,1.7048,0.86,20.83,0.49,0.91,0.44,L,0.7,21.61,79.9544,30.25,-0.9944,161382069231,-0.9942,16,4,11,1
4/12/16,204.22,206.25,203.7,205.92,1,-1.63,-0.04,2.198,1.6923,0.83,20.58,1.26,0.89,0.43,L,0.71,21.61,84.9658,30.43,1.5703,164346873329,2.2643,16,4,12,2
4/13/16,207.0,208.1,206.84,208.0,1,-1.55,-0.04,2.1962,1.6801,0.8,20.18,1.44,0.87,0.43,L,0.75,21.61,88.7243,31.09,3.5424,166494175950,4.0804,16,4,13,3
4/14/16,208.07,208.6,207.6,208.01,1,-1.47,-0.04,2.0766,1.6699,0.8,20.13,1.45,0.86,0.42,L,0.75,21.61,90.3189,31.48,2.004,166198596983,2.6406,16,4,14,4
4/15/16,208.01,208.17,207.4,207.78,1,-1.39,-0.04,1.9459,1.6622,0.79,20.08,1.3,0.85,0.42,L,0.73,21.61,92.1807,31.91,1.5534,166064094200,1.608,16,4,15,5
4/18/16,207.78,209.28,207.0,209.24,0,-1.31,-0.04,1.9793,1.6566,0.81,19.36,1.9,0.84,0.41,L,0.74,21.61,94.1355,32.73,3.0511,167598772953,3.2288,16,4,18,1
4/19/16,209.74,210.2,208.94,209.9,0,-1.22,-0.04,1.9074,1.6535,0.8,19.53,2.16,0.83,0.4,L,0.64,21.61,95.6016,33.82,3.9966,169887094840,5.2358,16,4,19,2
4/20/16,209.95,210.92,209.39,210.1,0,-1.13,-0.04,1.8697,1.6522,0.8,20.03,3.14,0.9,0.4,L,0.59,21.61,96.7012,34.94,3.5803,170973892150,5.2717,16,4,20,3
4/21/16,210.12,210.25,208.65,208.97,0,-1.04,-0.04,1.8427,1.6526,0.81,20.48,2.8,0.9,0.39,L,0.46,21.61,95.2667,35.36,1.2147,169472815899,2.1442,16,4,21,4
4/22/16,208.55,209.29,207.91,208.97,1,-0.95,-0.04,1.7964,1.6532,0.79,20.23,2.84,0.89,0.39,L,0.46,21.61,96.4501,36.11,2.4432,170843055040,3.1076,16,4,22,5
4/25/16,208.26,208.66,207.54,208.61,0,-0.86,-0.04,1.7598,1.6543,0.82,20.33,2.82,0.89,0.39,L,0.46,21.61,94.458,36.06,-0.1151,169146453835,-0.4865,16,4,25,1
4/26/16,209.04,209.52,208.36,208.92,1,-0.77,-0.04,1.6998,1.6565,0.83,20.23,2.84,0.89,0.38,L,0.4,21.61,95.8435,36.52,1.9515,171098178588,1.7838,16,4,26,2
4/27/16,208.47,209.81,208.05,209.35,0,-0.68,-0.04,1.7058,1.6596,0.82,19.93,3.15,0.88,0.38,L,0.3,21.61,96.8826,37.29,3.0243,173164015478,3.4981,16,4,27,3
4/28/16,208.46,209.76,206.96,207.45,0,-0.59,-0.04,1.8152,1.663,0.86,20.45,2.54,0.9,0.37,L,0.42,21.61,95.4932,37.34,0.5094,171757266984,0.751,16,4,28,4
4/29/16,206.72,207.13,205.03,206.33,0,-0.5,-0.04,1.8757,1.6663,0.85,20.78,2.24,0.91,0.37,L,0.45,21.61,93.4373,37.08,-0.8527,170851123103,-0.9277,16,4,29,5
5/2/16,206.92,208.18,206.41,207.97,1,-0.41,-0.04,1.8731,1.6701,0.83,20.38,2.81,0.89,0.37,L,0.46,21.61,93.7683,37.12,-0.0373,171218688157,-0.8999,16,5,2,1
5/3/16,206.52,206.8,205.28,206.16,1,-0.33,-0.04,1.9548,1.6738,0.84,20.88,2.48,0.91,0.37,L,0.5,21.61,90.4294,36.11,-3.0771,168381789492,-4.7872,16,5,3,2
5/4/16,204.99,205.85,204.42,205.01,1,-0.25,-0.04,1.9334,1.6762,0.85,21.08,2.46,0.91,0.36,L,0.5,21.61,86.4661,34.8,-4.2042,166590942595,-6.8828,16,5,4,3
5/5/16,205.56,205.98,204.47,204.97,1,-0.18,-0.04,1.891,1.6779,0.84,21.13,2.71,0.9,0.36,L,0.5,21.61,83.1209,33.47,-4.4033,166001703133,-7.1533,16,5,5,4
5/6/16,204.06,205.77,203.88,205.72,1,-0.1,-0.04,1.8909,1.6769,0.81,20.8,3.02,0.88,0.36,L,0.53,21.61,81.8489,32.63,-2.9055,166894136786,-5.4294,16,5,6,5
5/9/16,205.57,206.4,205.36,205.89,1,-0.03,-0.04,1.8058,1.6754,0.81,20.73,3.04,0.87,0.35,L,0.54,21.61,79.923,31.71,-3.3297,165959547012,-6.3565,16,5,9,1
5/10/16,206.72,208.47,206.64,208.45,1,0.04,-0.04,1.8832,1.673,0.79,20.17,3.78,0.85,0.35,L,0.67,21.61,82.7121,31.56,-0.7703,168125957657,-2.8133,16,5,10,2
5/11/16,207.91,208.54,206.5,206.5,1,0.11,-0.04,1.8989,1.6727,0.82,20.68,3.31,0.87,0.34,L,0.73,21.61,80.4909,30.83,-2.4704,167120984660,-4.1531,16,5,11,3
5/12/16,207.29,207.49,205.37,206.56,1,0.18,-0.04,1.921,1.6733,0.81,20.46,3.62,0.85,0.34,L,0.69,21.61,78.2633,30.07,-2.7922,166174457284,-5.211,16,5,12,4
5/13/16,206.21,206.86,204.38,204.76,1,0.24,-0.04,1.9769,1.6729,0.82,20.78,3.56,0.87,0.33,L,0.74,21.61,71.4849,28.66,-4.4781,164083003352,-7.775,16,5,13,5
5/16/16,204.96,207.34,204.89,206.78,1,0.3,-0.04,2.0372,1.6708,0.83,20.33,3.81,0.86,0.33,L,0.76,21.61,72.2945,28.14,-1.7381,166248297841,-3.8457,16,5,16,1
5/17/16,206.46,206.8,204.23,204.85,1,0.36,-0.04,2.0905,1.6679,0.84,20.87,3.54,0.86,0.32,L,0.77,21.61,64.2819,27.08,-3.2776,165556445944,-4.4561,16,5,17,2
5/18/16,204.44,206.3,203.63,204.91,1,0.41,-0.04,2.1485,1.664,0.86,21.18,2.19,0.92,0.32,L,0.75,21.61,50.2853,25.5,-4.7819,164371196006,-5.5661,16,5,18,3
5/19/16,204.06,204.54,202.78,204.2,1,0.46,-0.04,2.1466,1.6592,0.87,21.13,2.19,0.91,0.32,L,0.76,21.61,37.714,24.03,-6.4917,163298038167,-6.4308,16,5,19,4
5/20/16,204.92,206.1,204.86,205.49,1,0.51,-0.04,2.122,1.6527,0.84,20.99,2.46,0.9,0.32,L,0.78,21.61,39.6037,22.92,-2.9862,164886125846,-3.4358,16,5,20,5
5/23/16,205.51,205.84,204.99,205.21,1,0.56,-0.04,1.9948,1.646,0.87,20.79,2.22,0.92,0.32,L,0.78,21.61,40.79,21.88,-2.9645,164341000722,-4.0554,16,5,23,1
5/24/16,206.17,208.24,206.14,207.87,1,0.6,-0.04,2.0983,1.6396,0.84,20.26,2.55,0.9,0.31,L,0.79,21.61,51.602,21.66,-0.3021,165854453708,-1.5588,16,5,24,2
5/25/16,208.67,209.77,207.87,209.28,1,0.65,-0.04,2.0785,1.6345,0.83,20.13,2.3,0.9,0.31,L,0.75,21.61,63.7015,21.9,1.1267,168049269651,1.3359,16,5,25,3
5/26/16,209.44,209.71,208.97,209.34,1,0.7,-0.04,1.9446,1.6283,0.81,19.98,2.32,0.89,0.3,L,0.76,21.61,72.7761,22.18,0.8366,167573669020,0.1969,16,5,26,4
5/27/16,209.53,210.25,209.47,210.24,1,0.75,-0.04,1.8411,1.6241,0.8,19.83,2.34,0.89,0.29,L,0.67,21.61,79.5821,22.86,2.046,168292229227,1.1681,16,5,27,5
5/31/16,210.56,210.69,209.18,209.84,1,0.8,-0.04,1.808,1.6225,0.85,19.74,2.78,0.89,0.29,L,0.64,21.61,84.6866,23.58,1.7462,168569784229,1.1256,16,5,31,2
6/1/16,209.12,210.48,208.89,210.27,1,0.85,-0.04,1.7862,1.6222,0.85,19.78,2.88,0.89,0.28,L,0.52,21.61,88.5149,24.61,2.6828,169437924367,1.9918,16,6,1,3
6/2/16,209.8,210.93,209.24,210.91,1,0.9,-0.04,1.7766,1.6215,0.83,19.68,2.91,0.87,0.28,L,0.52,21.61,91.3862,25.9,3.3723,170615557697,3.1346,16,6,2,4
6/3/16,210.25,210.69,208.86,210.28,1,0.95,-0.04,1.8039,1.6202,0.82,19.63,2.91,0.87,0.27,L,0.51,21.61,93.5396,27.18,2.9048,170487127381,2.2682,16,6,3,5
6/6/16,210.7,211.77,210.51,211.35,1,1.0,-0.04,1.7726,1.6183,0.83,19.68,2.91,0.86,0.26,L,0.5,21.61,95.1547,28.75,3.9799,172311211698,4.3731,16,6,6,1
6/7/16,211.53,212.34,211.5,211.68,1,1.05,-0.04,1.6943,1.6162,0.84,19.73,3.0,0.86,0.26,L,0.5,21.61,96.3661,30.44,4.2049,173076575670,4.5769,16,6,7,2
6/8/16,211.84,212.52,211.69,212.37,1,1.1,-0.03,1.6089,1.6144,0.84,19.88,3.15,0.85,0.25,L,0.34,21.61,97.2745,32.3,4.8317,174301643917,5.3621,16,6,8,3
6/9/16,211.51,212.22,211.19,212.08,1,1.16,-0.03,1.566,1.6107,0.85,20.23,3.35,0.85,0.25,L,0.32,21.61,96.3161,33.36,2.4997,173175770659,2.5437,16,6,9,4
6/10/16,210.46,210.86,209.43,210.07,1,1.21,-0.03,1.6744,1.6048,0.9,20.79,2.88,0.89,0.24,L,0.51,21.61,91.4491,32.89,-1.2773,170762576190,-1.6113,16,6,10,5
6/13/16,209.36,210.37,208.35,208.45,1,1.26,-0.03,1.7089,1.5965,0.96,22.03,1.61,0.96,0.24,L,0.56,21.61,84.3122,31.45,-4.0333,168778694548,-4.6492,16,6,13,1
6/14/16,208.0,208.74,206.92,208.04,1,1.31,-0.03,1.72,1.5843,0.93,21.73,1.64,0.96,0.24,L,0.56,21.61,76.8656,29.56,-5.3864,167079588396,-6.5538,16,6,14,2
6/15/16,208.04,209.36,207.53,207.75,1,1.35,-0.03,1.731,1.5721,0.92,21.23,0.0,0.98,0.24,A,0.56,21.61,72.7726,28.14,-3.9849,168012565259,-4.5407,16,6,15,3
6/16/16,207.75,208.57,205.59,208.37,1,1.39,-0.03,1.8559,1.5603,0.92,20.98,0.0,0.97,0.24,A,0.57,21.61,69.5428,26.78,-3.933,167430429432,-4.9377,16,6,16,4
6/17/16,207.17,207.2,205.75,206.52,1,1.43,-0.03,1.9323,1.5508,0.91,21.03,0.0,0.97,0.24,L,0.65,21.61,68.6158,25.87,-2.7002,168862371834,-2.9483,16,6,17,5
6/20/16,208.82,209.61,207.75,207.85,1,1.47,-0.03,2.0481,1.5424,0.93,20.3,0.49,0.95,0.24,L,0.68,21.61,70.6901,25.79,-0.0705,170939713968,0.298,16,6,20,1
6/21/16,208.3,208.92,207.78,208.44,1,1.51,-0.03,1.9573,1.5357,0.94,20.28,0.49,0.95,0.24,A,0.69,21.61,73.2946,25.88,0.1803,171647183041,1.1558,16,6,21,2
6/22/16,208.65,209.5,207.93,208.1,1,1.54,-0.03,1.9186,1.532,1.0,20.08,0.0,0.98,0.24,A,0.69,21.61,72.6226,25.6,-1.0227,170823945193,-0.5298,16,6,22,3
6/23/16,209.81,210.87,209.27,210.81,1,1.57,-0.03,2.0037,1.5283,0.94,19.28,1.32,0.91,0.24,L,0.91,21.61,78.545,26.18,1.9522,173336665929,3.1879,16,6,23,4
6/24/16,203.63,210.85,202.72,203.24,1,1.6,-0.03,2.6163,1.5285,1.08,21.61,-0.45,1.02,0.25,A,1.58,21.61,74.8352,25.32,-2.058,167793016139,-1.6136,16,6,24,5
6/27/16,201.59,201.6,198.65,199.6,1,1.62,-0.03,2.8137,1.5328,1.01,22.43,-0.31,1.03,0.25,A,1.64,21.61,61.4512,23.52,-5.1725,163906498268,-5.2614,16,6,27,1
6/28/16,201.48,203.23,201.12,203.2,1,1.63,-0.03,2.8953,1.5398,0.93,20.63,0.97,0.94,0.25,L,1.79,21.61,61.0102,22.78,-1.3284,167384295026,-0.6635,16,6,28,2
6/29/16,204.84,206.93,204.72,206.66,1,1.64,-0.03,2.9788,1.5483,0.89,20.07,1.1,0.92,0.24,L,1.93,21.61,70.7577,22.87,1.9917,170760261695,3.2612,16,6,29,3
6/30/16,207.21,209.54,206.56,209.48,1,1.66,-0.03,2.9789,1.5559,0.86,20.03,1.42,0.92,0.24,L,2.01,21.61,78.0683,23.49,4.1801,173146025446,5.2314,16,6,30,4
7/1/16,209.48,210.49,209.29,209.92,1,1.67,-0.03,2.801,1.5633,0.84,20.18,1.36,0.9,0.23,L,1.97,21.61,83.5512,24.3,4.5324,174351821666,5.9999,16,7,1,5
7/5/16,208.95,209.08,207.71,208.41,1,1.68,-0.03,2.7419,1.5689,0.85,20.13,1.25,0.91,0.22,L,1.98,21.61,83.0237,24.28,1.1911,172288456666,2.0338,16,7,5,2
7/6/16,207.83,209.8,207.06,209.66,1,1.7,-0.03,2.7417,1.5732,0.84,20.08,1.52,0.89,0.21,L,2.01,21.61,85.4077,24.53,1.9879,173635233234,3.2191,16,7,6,3
7/7/16,209.87,210.65,208.63,209.53,1,1.71,-0.02,2.6696,1.5749,0.83,20.03,1.94,0.88,0.2,L,2.06,21.61,88.01,24.83,1.6898,173665410889,2.5102,16,7,7,4
7/8/16,211.05,212.94,210.78,212.65,1,1.73,-0.02,2.7436,1.5746,0.8,19.59,1.98,0.86,0.19,L,2.08,21.61,91.0075,25.8,4.7431,176778522584,6.2294,16,7,8,5
7/11/16,213.19,214.07,212.95,213.4,1,1.75,-0.02,2.6112,1.578,0.82,19.53,2.37,0.86,0.19,L,1.38,21.61,93.2556,26.97,5.4043,178241790481,7.2587,16,7,11,1
7/12/16,214.53,215.3,213.43,214.95,1,1.77,-0.02,2.5401,1.5849,0.84,19.23,2.14,0.84,0.18,L,0.99,21.61,94.9417,28.36,6.1433,180583794146,8.7204,16,7,12,2
7/13/16,215.44,215.45,214.35,214.92,0,1.79,-0.02,2.3961,1.5944,0.82,19.18,2.42,0.85,0.17,L,0.92,21.61,95.7956,29.52,4.4338,180240012226,6.5552,16,7,13,3
7/14/16,216.4,216.67,215.66,216.12,0,1.82,-0.02,2.3315,1.6055,0.81,19.08,2.43,0.85,0.16,L,0.8,21.61,96.8467,30.71,3.9398,181546778567,7.0826,16,7,14,4
7/15/16,216.78,217.01,215.31,215.83,0,1.85,-0.01,2.2683,1.6175,0.79,19.28,2.4,0.85,0.16,L,0.73,21.61,97.635,31.88,3.2417,181458634548,5.4364,16,7,15,5
7/18/16,215.97,216.6,215.67,216.41,0,1.89,-0.01,2.1345,1.6303,0.79,18.98,2.44,0.83,0.15,L,0.73,21.61,98.2263,33.18,3.53,182624178386,6.1015,16,7,18,1
7/19/16,215.92,216.23,215.63,216.19,0,1.93,-0.01,1.9991,1.6438,0.76,19.03,2.32,0.82,0.14,L,0.62,21.61,97.7465,34.03,1.6969,181923766365,3.4965,16,7,19,2
7/20/16,216.19,217.37,216.19,217.09,0,1.97,-0.01,1.9172,1.6578,0.76,19.88,0.53,0.87,0.13,L,0.61,21.61,98.3099,35.11,2.497,182773113229,3.7709,16,7,20,3
7/21/16,216.96,217.22,215.75,216.27,0,2.01,-0.01,1.8724,1.6741,0.79,20.26,0.26,0.88,0.13,L,0.66,21.61,97.8593,35.74,0.802,182242935240,1.8717,16,7,21,4
7/22/16,216.41,217.3,216.1,217.24,0,2.05,-0.0,1.8052,1.6915,0.76,20.03,0.26,0.88,0.12,L,0.46,21.61,98.3945,36.63,1.6547,183187170399,2.5886,16,7,22,5
7/25/16,217.0,217.06,215.97,216.65,0,2.1,-0.0,1.7517,1.7092,0.79,20.13,0.26,0.87,0.11,L,0.49,21.61,97.3905,36.83,-0.4253,182331924202,0.2014,16,7,25,1
7/26/16,216.53,217.17,215.76,216.75,0,2.15,-0.0,1.7175,1.7226,0.8,20.08,0.53,0.87,0.1,L,0.42,21.61,97.8517,37.25,0.0906,183520618923,1.3214,16,7,26,2
7/27/16,217.19,217.27,215.62,216.52,0,2.19,0.0,1.7108,1.7289,0.8,19.96,0.79,0.87,0.1,L,0.42,21.61,97.6915,37.45,-0.8781,182578112389,-0.6647,16,7,27,3
7/28/16,216.29,217.11,215.75,216.77,0,2.24,0.0,1.6757,1.7294,0.8,19.7,0.54,0.86,0.09,L,0.36,21.61,97.7434,37.69,-1.1554,182526479698,-1.2356,16,7,28,4
7/29/16,216.46,217.54,216.13,217.12,0,2.29,0.0,1.6491,1.7267,0.77,19.36,0.82,0.85,0.08,L,0.36,21.61,98.3075,38.19,-0.3547,183397232848,-0.5483,16,7,29,5
8/1/16,217.19,217.65,216.41,216.94,0,2.34,0.01,1.6082,1.7216,0.79,19.28,0.83,0.84,0.08,L,0.35,21.61,97.1527,38.15,-1.7842,182130420850,-2.8815,16,8,1,1
8/2/16,216.65,216.83,214.57,215.55,0,2.39,0.01,1.6844,1.7148,0.82,19.63,0.54,0.85,0.07,L,0.45,21.61,91.6184,36.77,-4.7289,180342266176,-5.3742,16,8,2,2
8/3/16,215.48,216.25,215.13,216.18,0,2.44,0.01,1.6279,1.7053,0.8,19.54,0.54,0.83,0.07,L,0.44,21.61,90.1378,36.0,-2.9152,182060326639,-2.8269,16,8,3,3
8/4/16,216.31,216.78,214.25,216.41,0,2.48,0.01,1.7181,1.6928,0.79,19.43,0.82,0.82,0.06,L,0.41,21.61,90.2572,35.47,-2.3828,182381061583,-2.492,16,8,4,4
8/5/16,216.41,218.23,216.41,218.18,0,2.53,0.01,1.7283,1.678,0.75,19.18,1.11,0.8,0.05,L,0.5,21.61,92.6929,35.52,-0.4636,183864258921,-0.6008,16,8,5,5
